Município;UF;Empresa;Porte da Prestadora;Código IBGE 
Cabedelo;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503209
Cabedelo;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503209
Cabedelo;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503209
Cajazeiras;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503704
Cajazeiras;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503704
Campina Grande;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504009
Campina Grande;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504009
Capim;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504033
Catolé do Rocha;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504306
Catolé do Rocha;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504306
Conceição;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504405
Conceição;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504405
Conde;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504603
Conde;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504603
Coremas;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504801
Coremas;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504801
Cuité;PB;Sitecnet Informatica Ltda;Pequeno Porte;2505105
Cuité;PB;Sitecnet Informatica Ltda;Pequeno Porte;2505105
Cuité de Mamanguape;PB;Sitecnet Informatica Ltda;Pequeno Porte;2505238
Esperança;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506004
Esperança;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506004
Guarabira;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506301
Guarabira;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506301
Gurinhém;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506400
Gurinhém;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506400
Ingá;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506806
Ingá;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506806
Itabaiana;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506905
Itabaiana;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506905
Itaporanga;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507002
Itaporanga;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507002
Jacaraú;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507309
Jacaraú;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507309
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
Juazeirinho;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507705
Juazeirinho;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507705
Lagoa Seca;PB;Sitecnet Informatica Ltda;Pequeno Porte;2508307
Lagoa Seca;PB;Sitecnet Informatica Ltda;Pequeno Porte;2508307
Mamanguape;PB;Sitecnet Informatica Ltda;Pequeno Porte;2508901
Mamanguape;PB;Sitecnet Informatica Ltda;Pequeno Porte;2508901
Mamanguape;PB;Sitecnet Informatica Ltda;Pequeno Porte;2508901
Mari;PB;Sitecnet Informatica Ltda;Pequeno Porte;2509107
Monteiro;PB;Sitecnet Informatica Ltda;Pequeno Porte;2509701
Monteiro;PB;Sitecnet Informatica Ltda;Pequeno Porte;2509701
Patos;PB;Sitecnet Informatica Ltda;Pequeno Porte;2510808
Patos;PB;Sitecnet Informatica Ltda;Pequeno Porte;2510808
Patos;PB;Sitecnet Informatica Ltda;Pequeno Porte;2510808
Pedras de Fogo;PB;Sitecnet Informatica Ltda;Pequeno Porte;2511202
Pedras de Fogo;PB;Sitecnet Informatica Ltda;Pequeno Porte;2511202
Piancó;PB;Sitecnet Informatica Ltda;Pequeno Porte;2511301
Piancó;PB;Sitecnet Informatica Ltda;Pequeno Porte;2511301
Picuí;PB;Sitecnet Informatica Ltda;Pequeno Porte;2511400
Picuí;PB;Sitecnet Informatica Ltda;Pequeno Porte;2511400
Pocinhos;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512002
Pocinhos;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512002
Pombal;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512101
Pombal;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512101
Princesa Isabel;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512309
Princesa Isabel;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512309
Queimadas;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512507
Queimadas;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512507
Remígio;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512705
Remígio;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512705
Rio Tinto;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512903
Rio Tinto;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512903
Rio Tinto;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512903
São José de Piranhas;PB;Sitecnet Informatica Ltda;Pequeno Porte;2514503
São José de Piranhas;PB;Sitecnet Informatica Ltda;Pequeno Porte;2514503
São Mamede;PB;Sitecnet Informatica Ltda;Pequeno Porte;2514909
Sapé;PB;Sitecnet Informatica Ltda;Pequeno Porte;2515302
Sapé;PB;Sitecnet Informatica Ltda;Pequeno Porte;2515302
Serra Branca;PB;Sitecnet Informatica Ltda;Pequeno Porte;2515500
Serra Branca;PB;Sitecnet Informatica Ltda;Pequeno Porte;2515500
Sobrado;PB;Sitecnet Informatica Ltda;Pequeno Porte;2515971
Solânea;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516003
Solânea;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516003
Soledade;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516102
Soledade;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516102
Sousa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516201
Sousa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516201
Sumé;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516300
Sumé;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516300
Taperoá;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516508
Taperoá;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516508
Teixeira;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516706
Teixeira;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516706
Umbuzeiro;PB;Sitecnet Informatica Ltda;Pequeno Porte;2517001
Umbuzeiro;PB;Sitecnet Informatica Ltda;Pequeno Porte;2517001
Santa Luzia;PB;Sitecnet Informatica Ltda;Pequeno Porte;2513406
Santa Rita;PB;Sitecnet Informatica Ltda;Pequeno Porte;2513703
São Bento;PB;Sitecnet Informatica Ltda;Pequeno Porte;2513901
Alagoa Grande;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500304
Areia;PB;Sitecnet Informatica Ltda;Pequeno Porte;2501104
Areia;PB;Sitecnet Informatica Ltda;Pequeno Porte;2501104
Bananeiras;PB;Sitecnet Informatica Ltda;Pequeno Porte;2501500
Bonito de Santa Fé;PB;Sitecnet Informatica Ltda;Pequeno Porte;2502409
Brejo do Cruz;PB;Sitecnet Informatica Ltda;Pequeno Porte;2502805
Cabedelo;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503209
Cabedelo;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503209
Cacimba de Dentro;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503506
Campina Grande;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504009
Catolé do Rocha;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504306
Cuité;PB;Sitecnet Informatica Ltda;Pequeno Porte;2505105
Esperança;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506004
Guarabira;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506301
Itabaiana;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506905
Itaporanga;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507002
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
Mari;PB;Sitecnet Informatica Ltda;Pequeno Porte;2509107
Monteiro;PB;Sitecnet Informatica Ltda;Pequeno Porte;2509701
Picuí;PB;Sitecnet Informatica Ltda;Pequeno Porte;2511400
Pombal;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512101
Princesa Isabel;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512309
Queimadas;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512507
Sapé;PB;Sitecnet Informatica Ltda;Pequeno Porte;2515302
Serra Branca;PB;Sitecnet Informatica Ltda;Pequeno Porte;2515500
Tacima;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516409
Belém;PB;Sitecnet Informatica Ltda;Pequeno Porte;2501906
Santa Rita;PB;Sitecnet Informatica Ltda;Pequeno Porte;2513703
Mulungu;PB;Sitecnet Informatica Ltda;Pequeno Porte;2509800
Assunção;PB;Sitecnet Informatica Ltda;Pequeno Porte;2501351
Guarabira;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506301
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
Juazeirinho;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507705
Soledade;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516102
Cabedelo;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503209
Conde;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504603
Conde;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504603
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
Santa Rita;PB;Sitecnet Informatica Ltda;Pequeno Porte;2513703
Santa Rita;PB;Sitecnet Informatica Ltda;Pequeno Porte;2513703
Água Branca;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500106
Água Branca;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500106
Alhandra;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500601
Alhandra;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500601
Alhandra;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500601
Alhandra;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500601
Bayeux;PB;Sitecnet Informatica Ltda;Pequeno Porte;2501807
Bayeux;PB;Sitecnet Informatica Ltda;Pequeno Porte;2501807
Bayeux;PB;Sitecnet Informatica Ltda;Pequeno Porte;2501807
Bayeux;PB;Sitecnet Informatica Ltda;Pequeno Porte;2501807
Cabedelo;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503209
Cabedelo;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503209
Cabedelo;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503209
Cabedelo;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503209
Cajazeiras;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503704
Cajazeiras;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503704
Campina Grande;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504009
Campina Grande;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504009
Campina Grande;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504009
Campina Grande;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504009
Capim;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504033
Capim;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504033
Conde;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504603
Conde;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504603
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
Mamanguape;PB;Sitecnet Informatica Ltda;Pequeno Porte;2508901
Mamanguape;PB;Sitecnet Informatica Ltda;Pequeno Porte;2508901
Mamanguape;PB;Sitecnet Informatica Ltda;Pequeno Porte;2508901
Mamanguape;PB;Sitecnet Informatica Ltda;Pequeno Porte;2508901
Patos;PB;Sitecnet Informatica Ltda;Pequeno Porte;2510808
Patos;PB;Sitecnet Informatica Ltda;Pequeno Porte;2510808
Queimadas;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512507
Queimadas;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512507
Queimadas;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512507
Rio Tinto;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512903
Rio Tinto;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512903
Belém;PB;Sitecnet Informatica Ltda;Pequeno Porte;2501906
Nova Olinda;PB;Sitecnet Informatica Ltda;Pequeno Porte;2510204
Santa Rita;PB;Sitecnet Informatica Ltda;Pequeno Porte;2513703
Água Branca;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500106
Mulungu;PB;Sitecnet Informatica Ltda;Pequeno Porte;2509800
Pedra Branca;PB;Sitecnet Informatica Ltda;Pequeno Porte;2511004
Alhandra;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500601
Barra de Santana;PB;Sitecnet Informatica Ltda;Pequeno Porte;2501575
Bayeux;PB;Sitecnet Informatica Ltda;Pequeno Porte;2501807
Bayeux;PB;Sitecnet Informatica Ltda;Pequeno Porte;2501807
Belém do Brejo do Cruz;PB;Sitecnet Informatica Ltda;Pequeno Porte;2502003
Igaracy;PB;Sitecnet Informatica Ltda;Pequeno Porte;2502607
Cabedelo;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503209
Cabedelo;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503209
Cacimbas;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503555
Cajazeiras;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503704
Campina Grande;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504009
Campina Grande;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504009
Capim;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504033
Cruz do Espírito Santo;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504900
Cubati;PB;Sitecnet Informatica Ltda;Pequeno Porte;2505006
Cuité;PB;Sitecnet Informatica Ltda;Pequeno Porte;2505105
Curral Velho;PB;Sitecnet Informatica Ltda;Pequeno Porte;2505303
Desterro;PB;Sitecnet Informatica Ltda;Pequeno Porte;2505402
Diamante;PB;Sitecnet Informatica Ltda;Pequeno Porte;2505600
Guarabira;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506301
Guarabira;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506301
Itapororoca;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507101
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
Junco do Seridó;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507804
Juru;PB;Sitecnet Informatica Ltda;Pequeno Porte;2508000
Livramento;PB;Sitecnet Informatica Ltda;Pequeno Porte;2508505
Mamanguape;PB;Sitecnet Informatica Ltda;Pequeno Porte;2508901
Mamanguape;PB;Sitecnet Informatica Ltda;Pequeno Porte;2508901
Mari;PB;Sitecnet Informatica Ltda;Pequeno Porte;2509107
Mataraca;PB;Sitecnet Informatica Ltda;Pequeno Porte;2509305
Olho d'Água;PB;Sitecnet Informatica Ltda;Pequeno Porte;2510402
Patos;PB;Sitecnet Informatica Ltda;Pequeno Porte;2510808
Patos;PB;Sitecnet Informatica Ltda;Pequeno Porte;2510808
Patos;PB;Sitecnet Informatica Ltda;Pequeno Porte;2510808
Queimadas;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512507
Riacho dos Cavalos;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512804
Rio Tinto;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512903
Rio Tinto;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512903
Rio Tinto;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512903
Santana dos Garrotes;PB;Sitecnet Informatica Ltda;Pequeno Porte;2513604
São José de Espinharas;PB;Sitecnet Informatica Ltda;Pequeno Porte;2514404
São Vicente do Seridó;PB;Sitecnet Informatica Ltda;Pequeno Porte;2515401
Sousa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516201
Teixeira;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516706
Santa Rita;PB;Sitecnet Informatica Ltda;Pequeno Porte;2513703
Santa Rita;PB;Sitecnet Informatica Ltda;Pequeno Porte;2513703
Água Branca;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500106
Alagoa Grande;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500304
Alagoa Nova;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500403
Alagoinha;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500502
Alcantil;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500536
Alhandra;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500601
Bananeiras;PB;Sitecnet Informatica Ltda;Pequeno Porte;2501500
Bayeux;PB;Sitecnet Informatica Ltda;Pequeno Porte;2501807
Bayeux;PB;Sitecnet Informatica Ltda;Pequeno Porte;2501807
Caaporã;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503001
Cabedelo;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503209
Cabedelo;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503209
Cabedelo;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503209
Cajazeiras;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503704
Cajazeiras;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503704
Campina Grande;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504009
Campina Grande;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504009
Conde;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504603
Esperança;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506004
Esperança;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506004
Guarabira;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506301
Guarabira;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506301
Gurinhém;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506400
Itabaiana;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506905
Itabaiana;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506905
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
Mamanguape;PB;Sitecnet Informatica Ltda;Pequeno Porte;2508901
Mamanguape;PB;Sitecnet Informatica Ltda;Pequeno Porte;2508901
Patos;PB;Sitecnet Informatica Ltda;Pequeno Porte;2510808
Patos;PB;Sitecnet Informatica Ltda;Pequeno Porte;2510808
Pedras de Fogo;PB;Sitecnet Informatica Ltda;Pequeno Porte;2511202
Rio Tinto;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512903
Rio Tinto;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512903
São Mamede;PB;Sitecnet Informatica Ltda;Pequeno Porte;2514909
São Mamede;PB;Sitecnet Informatica Ltda;Pequeno Porte;2514909
Sapé;PB;Sitecnet Informatica Ltda;Pequeno Porte;2515302
Sapé;PB;Sitecnet Informatica Ltda;Pequeno Porte;2515302
Solânea;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516003
Solânea;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516003
Sousa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516201
Sousa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516201
Belém;PB;Sitecnet Informatica Ltda;Pequeno Porte;2501906
Santa Luzia;PB;Sitecnet Informatica Ltda;Pequeno Porte;2513406
Santa Luzia;PB;Sitecnet Informatica Ltda;Pequeno Porte;2513406
Santa Rita;PB;Sitecnet Informatica Ltda;Pequeno Porte;2513703
Santa Rita;PB;Sitecnet Informatica Ltda;Pequeno Porte;2513703
São Bento;PB;Sitecnet Informatica Ltda;Pequeno Porte;2513901
Água Branca;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500106
Água Branca;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500106
Alagoa Grande;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500304
Alagoa Grande;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500304
Alagoa Nova;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500403
Alagoa Nova;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500403
Alagoinha;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500502
Alhandra;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500601
Alhandra;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500601
São João do Rio do Peixe;PB;Sitecnet Informatica Ltda;Pequeno Porte;2500700
Araruna;PB;Sitecnet Informatica Ltda;Pequeno Porte;2501005
Araruna;PB;Sitecnet Informatica Ltda;Pequeno Porte;2501005
Areia;PB;Sitecnet Informatica Ltda;Pequeno Porte;2501104
Areia;PB;Sitecnet Informatica Ltda;Pequeno Porte;2501104
Bayeux;PB;Sitecnet Informatica Ltda;Pequeno Porte;2501807
Bayeux;PB;Sitecnet Informatica Ltda;Pequeno Porte;2501807
Boqueirão;PB;Sitecnet Informatica Ltda;Pequeno Porte;2502508
Boqueirão;PB;Sitecnet Informatica Ltda;Pequeno Porte;2502508
Caaporã;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503001
Cabedelo;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503209
Cabedelo;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503209
Cabedelo;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503209
Cajazeiras;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503704
Cajazeiras;PB;Sitecnet Informatica Ltda;Pequeno Porte;2503704
Campina Grande;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504009
Campina Grande;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504009
Capim;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504033
Catolé do Rocha;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504306
Conceição;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504405
Conceição;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504405
Conde;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504603
Coremas;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504801
Coremas;PB;Sitecnet Informatica Ltda;Pequeno Porte;2504801
Cuité;PB;Sitecnet Informatica Ltda;Pequeno Porte;2505105
Cuité;PB;Sitecnet Informatica Ltda;Pequeno Porte;2505105
Esperança;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506004
Esperança;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506004
Guarabira;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506301
Guarabira;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506301
Gurinhém;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506400
Gurinhém;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506400
Ingá;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506806
Itabaiana;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506905
Itabaiana;PB;Sitecnet Informatica Ltda;Pequeno Porte;2506905
Itaporanga;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507002
Itaporanga;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507002
Jacaraú;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507309
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
João Pessoa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507507
Juazeirinho;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507705
Juazeirinho;PB;Sitecnet Informatica Ltda;Pequeno Porte;2507705
Mamanguape;PB;Sitecnet Informatica Ltda;Pequeno Porte;2508901
Mamanguape;PB;Sitecnet Informatica Ltda;Pequeno Porte;2508901
Monteiro;PB;Sitecnet Informatica Ltda;Pequeno Porte;2509701
Patos;PB;Sitecnet Informatica Ltda;Pequeno Porte;2510808
Patos;PB;Sitecnet Informatica Ltda;Pequeno Porte;2510808
Patos;PB;Sitecnet Informatica Ltda;Pequeno Porte;2510808
Pedras de Fogo;PB;Sitecnet Informatica Ltda;Pequeno Porte;2511202
Picuí;PB;Sitecnet Informatica Ltda;Pequeno Porte;2511400
Pocinhos;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512002
Pocinhos;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512002
Pombal;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512101
Princesa Isabel;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512309
Princesa Isabel;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512309
Queimadas;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512507
Remígio;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512705
Remígio;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512705
Rio Tinto;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512903
Rio Tinto;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512903
Rio Tinto;PB;Sitecnet Informatica Ltda;Pequeno Porte;2512903
São José de Piranhas;PB;Sitecnet Informatica Ltda;Pequeno Porte;2514503
São Mamede;PB;Sitecnet Informatica Ltda;Pequeno Porte;2514909
Sapé;PB;Sitecnet Informatica Ltda;Pequeno Porte;2515302
Sapé;PB;Sitecnet Informatica Ltda;Pequeno Porte;2515302
Serra Branca;PB;Sitecnet Informatica Ltda;Pequeno Porte;2515500
Solânea;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516003
Soledade;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516102
Sousa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516201
Sousa;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516201
Sumé;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516300
Sumé;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516300
Taperoá;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516508
Taperoá;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516508
Teixeira;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516706
Uiraúna;PB;Sitecnet Informatica Ltda;Pequeno Porte;2516904
Umbuzeiro;PB;Sitecnet Informatica Ltda;Pequeno Porte;2517001
Santa Luzia;PB;Sitecnet Informatica Ltda;Pequeno Porte;2513406
Santa Rita;PB;Sitecnet Informatica Ltda;Pequeno Porte;2513703
Santa Rita;PB;Sitecnet Informatica Ltda;Pequeno Porte;2513703
Santa Rita;PB;Sitecnet Informatica Ltda;Pequeno Porte;2513703
